         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
         RAB40C     5    6.05       13.27          9.89     2.87   -0.14      -1.29    0.000  0.000 
         RAB40B     5    7.56       12.41          9.92     2.33   -0.02      -1.73    0.000  0.000 
         RAB40A     5    0.23        0.66          0.46     0.17   -0.27      -1.40    0.000  0.000 
          TM2D3     5   19.31       24.60         22.73     2.10   -0.94      -0.57    0.000  0.000 
         COL7A1     5    0.24        0.90          0.42     0.27    1.30      -0.04    0.000  0.000 
           MDP1     5    2.31        3.80          3.10     0.61   -0.06      -1.44    0.000  0.000 
          GTSE1     5    0.03        1.22          0.49     0.48    0.73      -0.91    0.000  0.000 
        FAM183A     5    0.00      112.21         50.20    49.57    0.03      -1.54    0.000  0.000 
         ARFRP1     5   10.31       15.88         11.88     2.33    1.24      -0.17    0.000  0.000 
          OVCH1     5    0.00        0.02          0.01     0.01    0.14      -1.37    0.000  0.000 
        FAM183B     5    0.00        0.02          0.01     0.01   -0.35      -1.81    0.000  0.000 
           PSAP     5  439.15      597.87        494.40    64.22    0.91      -0.66    0.000  0.000 
         SPPL2A     5    5.81       10.29          8.84     1.85   -0.97      -0.52    0.000  0.000 
        SLC46A1     5    3.14        8.94          6.26     2.84   -0.20      -1.76    0.000  0.000 
         TGFBR2     5   10.79       73.75         30.02    26.61    1.02      -0.55    0.000  0.000 
          ITGA8     5    0.46        6.14          2.33     2.54    0.72      -1.17    0.000  0.000 
          ITGA9     5    0.82        9.05          3.10     3.48    1.20      -0.22    0.000  0.000 
          STK40     5   14.31       21.00         16.57     2.92    0.74      -1.11    0.000  0.000 
          MYO3B     5    0.06        2.24          1.00     0.94    0.23      -1.45    0.000  0.000 
         ATP2A1     5    0.07        0.27          0.18     0.08   -0.29      -1.24    0.000  0.000 
         ATP2A2     5   30.71       47.69         38.25     7.63    0.36      -1.68    0.000  0.000 
         ATP2A3     5    1.54        8.28          4.90     3.17    0.21      -1.73    0.000  0.000 
          ITGA1     5    1.62       15.06          6.29     5.86    0.68      -1.15    0.000  0.000 
          ITGA2     5    0.60        1.87          1.29     0.53   -0.22      -1.50    0.000  0.000 
          ITGA3     5   13.59       75.39         44.07    26.60   -0.14      -1.59    0.000  0.000 
          ITGA4     5    1.12        3.93          2.26     1.09    0.59      -0.86    0.000  0.000 
          ITGA5     5    8.07      146.49         58.77    64.98    0.52      -1.58    0.000  0.000 
          ITGA6     5   13.52       35.88         20.05     9.01    1.37       0.09    0.000  0.000 
          ITGA7     5    6.67       39.90         19.44    16.96    0.43      -1.79    0.000  0.000 
           TRHR     5    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
        DENND4A     5    2.21        3.75          3.15     0.64   -0.47      -1.03    0.000  0.000 
        DENND4B     5    4.91        7.06          5.80     0.95    0.44      -1.58    0.000  0.000 
        DENND4C     5    8.17       12.01          9.55     1.51    0.91      -0.60    0.000  0.000 
         SWAP70     5    7.59       14.37         10.29     2.65    0.62      -0.79    0.000  0.000 
         PHLDA3     5   21.92       60.94         37.80    15.65    0.47      -1.03    0.000  0.000 
         PHLDA2     5    0.86        2.41          1.34     0.67    0.91      -0.77    0.000  0.000 
          TACO1     5    6.33       10.00          8.51     1.67   -0.39      -1.59    0.000  0.000 
           PMM1     5   17.03       27.27         21.11     3.75    0.87      -0.29    0.000  0.000 
          GAP43     5    0.00        0.18          0.07     0.08    0.49      -1.46    0.000  0.000 
           NENF     5   39.29       63.79         49.64     9.73    0.44      -1.10    0.000  0.000 
           SQLE     5    2.62       10.96          6.35     3.26    0.29      -1.12    0.000  0.000 
         FBXL13     5    0.50        2.80          1.36     0.95    0.61      -0.98    0.000  0.000 
         FBXL12     5    8.62       12.07          9.59     1.41    1.39       0.11    0.000  0.000 
         FBXL15     5    4.36       10.66          6.17     2.55    1.39       0.11    0.000  0.000 
        CYP27B1     5    0.02        0.39          0.15     0.16    0.79      -0.96    0.000  0.000 
         FBXL17     5    4.01        8.14          6.38     1.83   -0.36      -1.59    0.000  0.000 
         FBXL16     5    0.09       19.41          8.45     8.28    0.11      -1.40    0.000  0.000 
        FAM169A     5    0.17        3.00          1.25     1.20    0.56      -1.19    0.000  0.000 
        FAM169B     5    0.00        0.02          0.01     0.01    0.90      -0.81    0.000  0.000 
       RALGAPA2     5    2.42        4.84          3.21     0.96    1.18      -0.20    0.000  0.000 
           GHDC     5   10.72       30.39         19.39     8.42    0.11      -1.44    0.000  0.000 
           SDK2     5    0.23        5.93          3.13     2.78    0.01      -1.74    0.000  0.000 
            GRP     5    0.00        1.45          0.30     0.65    1.50       0.25    0.000  0.000 
           TPRN     5    2.87       12.54          7.23     4.21    0.01      -1.51    0.000  0.000 
          THSD4     5   12.28       82.40         32.56    28.66    1.30      -0.03    0.000  0.000 
          THSD1     5    0.90        4.04          2.24     1.61    0.40      -1.82    0.000  0.000 
          CHST9     5    0.02        3.47          1.04     1.43    1.14      -0.27    0.000  0.000 
          CHST8     5    0.46        1.55          0.93     0.44    0.32      -1.15    0.000  0.000 
         COL4A5     5    5.44       19.16         11.12     5.57    0.53      -1.22    0.000  0.000 
         COL4A4     5    0.06        1.95          0.55     0.79    1.40       0.11    0.000  0.000 
         COL4A3     5    0.08        0.20          0.12     0.05    1.24      -0.13    0.000  0.000 
         COL4A2     5   20.54      208.43         84.91    85.07    0.64      -1.33    0.000  0.000 
         COL4A1     5    7.98      111.07         47.15    52.04    0.44      -1.77    0.000  0.000 
        SLC35D2     5    9.39       16.52         11.43     2.96    1.24      -0.14    0.000  0.000 
          CHST1     5    0.94       31.96          8.06    13.39    1.48       0.23    0.000  0.000 
         ZNF879     5    1.06        1.60          1.34     0.23   -0.22      -1.51    0.000  0.000 
          CHST3     5    6.13       11.67          8.66     2.70    0.18      -1.75    0.000  0.000 
          CHST2     5    0.36        7.17          2.68     2.68    1.06      -0.30    0.000  0.000 
          CHST5     5    0.36        1.76          1.15     0.71   -0.37      -1.81    0.000  0.000 
          CHST4     5    0.02        5.58          1.66     2.28    1.22      -0.12    0.000  0.000 
          CHST7     5    0.63        2.86          1.37     0.90    1.03      -0.39    0.000  0.000 
          CHST6     5    0.36       13.75          4.49     5.44    1.17      -0.23    0.000  0.000 
          ITGAX     5    1.89        4.98          3.15     1.22    0.56      -0.92    0.000  0.000 
         BCL2A1     5    0.23        1.02          0.58     0.30    0.43      -1.03    0.000  0.000 
          GPSM2     5    1.90        4.97          3.04     1.42    0.52      -1.56    0.000  0.000 
           HLCS     5    2.29        3.64          3.03     0.54   -0.32      -1.33    0.000  0.000 
            NOG     5    0.02        0.17          0.11     0.06   -0.86      -0.31    0.000  0.000 
           LIPG     5    0.02        0.81          0.26     0.32    1.16      -0.25    0.000  0.000 
          ITGAV     5    7.89       24.71         16.81     7.24    0.01      -1.55    0.000  0.000 
          HIBCH     5    8.14       13.16         10.43     2.33    0.13      -1.69    0.000  0.000 
         ZNF703     5    2.18       20.42         10.05     7.59    0.31      -1.37    0.000  0.000 
          ITGAL     5    2.10        8.23          3.78     2.54    1.35       0.04    0.000  0.000 
          ITGAM     5    2.72        6.31          3.75     1.47    1.31      -0.03    0.000  0.000 
            HLF     5    1.78       21.84          7.33     8.18    1.43       0.17    0.000  0.000 
            NOV     5    0.95       15.96          8.56     5.97    0.01      -1.32    0.000  0.000 
        FAM134C     5   14.89       23.75         19.69     3.25   -0.35      -0.75    0.000  0.000 
        FAM134B     5    0.37        6.21          3.18     2.68    0.04      -1.70    0.000  0.000 
        FAM134A     5   18.07       35.23         27.56     7.84   -0.31      -1.71    0.000  0.000 
       SERPING1     5  189.10      671.28        357.92   185.07    1.11      -0.19    0.000  0.000 
         ZNF700     5    2.45        3.47          2.83     0.42    0.72      -0.91    0.000  0.000 
          SMAD9     5    1.07        2.77          1.87     0.75    0.27      -1.67    0.000  0.000 
         TRERF1     5    1.96        3.08          2.53     0.45   -0.08      -1.43    0.000  0.000 
         LRPAP1     5   55.21       89.36         69.47    12.80    0.63      -0.67    0.000  0.000 
          SMAD6     5    2.12        4.04          3.16     0.85   -0.11      -1.62    0.000  0.000 
          SMAD7     5    6.45       10.42          8.01     1.64    0.58      -1.21    0.000  0.000 
        GOLPH3L     5    7.55       15.85         11.62     3.63    0.02      -1.63    0.000  0.000 
          SMAD1     5    8.63       13.17         10.61     1.98    0.32      -1.57    0.000  0.000 
          AFTPH     5    7.27       14.30          9.82     2.85    0.74      -0.78    0.000  0.000 
          SMAD3     5    7.89       11.12         10.14     1.29   -1.31       0.00    0.000  0.000 
            F12     5    0.03        1.28          0.43     0.53    0.94      -0.63    0.000  0.000 
       AMMECR1L     5    4.79        5.44          5.13     0.30   -0.21      -1.71    0.000  0.000 
       IL1RAPL1     5    0.00        0.05          0.03     0.02   -0.52      -0.90    0.000  0.000 
      TMPRSS11B     5    0.00        0.03          0.02     0.01    0.14      -1.23    0.000  0.000 
          IGF2R     5    8.28       19.70         12.41     4.67    0.77      -0.86    0.000  0.000 
      TMPRSS11D     5    0.00        0.01          0.00     0.01    0.41      -1.82    0.000  0.000 
            F10     5    1.78       16.00         10.52     5.45   -0.83      -0.59    0.000  0.000 
      TMPRSS11F     5    0.00        0.01          0.00     0.01    1.50       0.25    0.000  0.000 
            F11     5    0.00        0.04          0.01     0.02    1.50       0.25    0.000  0.000 
         ZC3H10     5    4.29        5.70          4.78     0.55    1.00      -0.36    0.000  0.000 
        RAD21L1     5    0.00        0.02          0.01     0.01    0.41      -1.82    0.000  0.000 
         ZNF556     5    0.26        2.70          1.90     1.00   -0.97      -0.43    0.000  0.000 
       IL1RAPL2     5    0.00        0.13          0.04     0.05    1.09      -0.35    0.000  0.000 
        SLC36A3     5    0.31        0.86          0.60     0.20   -0.20      -0.70    0.000  0.000 
          CKS1B     5   14.32       29.58         21.36     5.84    0.24      -1.06    0.000  0.000 
        SLC36A1     5    1.18        5.22          2.94     1.78    0.31      -1.60    0.000  0.000 
           EXOG     5    1.15        1.87          1.45     0.31    0.22      -1.47    0.000  0.000 
           ST13     5   72.88      110.04         91.25    14.09    0.08      -1.07    0.000  0.000 
           TMX2     5   22.39       39.93         32.17     6.70   -0.35      -0.96    0.000  0.000 
         ZC3H15     5   11.81       15.29         14.28     1.45   -1.18      -0.26    0.000  0.000 
        TMEM213     5    0.08        0.41          0.24     0.12    0.09      -0.94    0.000  0.000 
         ERICH1     5    3.00        3.78          3.54     0.31   -1.18      -0.22    0.000  0.000 
           ARTN     5    0.49        0.88          0.63     0.17    0.66      -1.18    0.000  0.000 
           ART1     5    0.00        0.06          0.03     0.02    0.46      -0.44    0.000  0.000 
           HRH3     5    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
           ART3     5    0.15        0.31          0.25     0.07   -0.59      -1.38    0.000  0.000 
           ART5     5    0.16        0.83          0.42     0.26    0.79      -0.55    0.000  0.000 
           ART4     5    0.00        1.14          0.44     0.42    0.96      -0.22    0.000  0.000 
          IL5RA     5    0.05        5.78          2.34     2.41    0.37      -1.19    0.000  0.000 
         RNF111     5    4.43        6.29          4.90     0.78    1.46       0.20    0.000  0.000 
          TCEA2     5   17.33       37.05         24.37     8.00    0.80      -0.72    0.000  0.000 
          TCEA3     5   22.73       96.63         61.28    34.87   -0.30      -1.76    0.000  0.000 
          TCEA1     5   29.51       38.40         32.94     3.70    0.53      -1.11    0.000  0.000 
         COX4I2     5    1.41        5.32          2.84     1.77    0.56      -1.45    0.000  0.000 
         COX4I1     5   83.78      207.78        149.02    52.14   -0.01      -1.50    0.000  0.000 
           BFAR     5   12.48       16.35         13.70     1.54    1.22      -0.12    0.000  0.000 
         ZC3H18     5   14.78       22.52         17.88     2.90    0.77      -0.52    0.000  0.000 
        TMEM212     5    2.19       11.40          6.46     3.36    0.30      -0.71    0.000  0.000 
         TCEB3B     5    0.00        0.01          0.00     0.01    0.41      -1.82    0.000  0.000 
          SIPA1     5    6.14       11.71          9.85     2.16   -1.20      -0.11    0.000  0.000 
          CRTAM     5    0.19        0.68          0.46     0.20   -0.22      -1.33    0.000  0.000 
            EDA     5    4.85        7.48          5.87     0.99    0.88      -0.44    0.000  0.000 
          OR6P1     5    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
        CCDC116     5    0.04        0.30          0.11     0.11    1.40       0.12    0.000  0.000 
         CADPS2     5    3.44        7.53          5.02     1.63    0.64      -0.84    0.000  0.000 
        CCDC114     5    0.25       47.29         19.97    20.23    0.23      -1.38    0.000  0.000 
        CCDC115     5   21.65       36.64         27.89     6.50    0.26      -1.42    0.000  0.000 
        CCDC112     5    1.28        2.44          1.97     0.44   -0.70      -0.64    0.000  0.000 
        CCDC113     5    0.63       30.79         12.44    12.70    0.42      -1.16    0.000  0.000 
        CCDC110     5    0.31        1.18          0.74     0.40    0.04      -1.70    0.000  0.000 
           LEO1     5    4.21        6.19          5.59     0.83   -1.08      -0.42    0.000  0.000 
         ATP1A4     5    0.02        0.21          0.12     0.07   -0.41      -0.64    0.000  0.000 
         ATP1A3     5    0.04        0.22          0.11     0.07    0.64      -1.00    0.000  0.000 
         ATP1A2     5    3.16        8.34          5.36     2.18    0.28      -1.36    0.000  0.000 
         ATP1A1     5   51.10      157.74        117.25    48.14   -0.52      -1.51    0.000  0.000 
          MGRN1     5   17.01       34.29         25.68     6.35   -0.00      -0.84    0.000  0.000 
           TCP1     5   40.06       61.04         53.21     8.16   -0.85      -0.58    0.000  0.000 
          CRTAP     5   29.71       60.12         39.36    12.23    1.16      -0.25    0.000  0.000 
           CBLC     5    0.02        9.35          4.64     4.43   -0.14      -1.73    0.000  0.000 
          SPHK1     5    0.73        5.84          3.16     2.43    0.31      -1.77    0.000  0.000 
            DPT     5    1.98      193.87         62.74    75.47    1.28      -0.01    0.000  0.000 
         CUEDC1     5   11.33       23.01         15.80     4.59    0.71      -0.72    0.000  0.000 
         CUEDC2     5   33.35       50.75         39.80     6.51    1.04      -0.20    0.000  0.000 
           CBLB     5    4.16        7.75          5.00     1.54    1.45       0.18    0.000  0.000 
          CPEB4     5    2.61        5.20          4.01     1.03   -0.17      -1.25    0.000  0.000 
          CPEB1     5    1.64        6.02          2.77     1.83    1.46       0.20    0.000  0.000 
          ZNF45     5    2.94        3.76          3.28     0.32    0.60      -0.93    0.000  0.000 
          CPEB3     5    0.74        1.11          0.96     0.16   -0.48      -1.47    0.000  0.000 
          CPEB2     5    2.20        6.74          3.66     1.84    1.04      -0.35    0.000  0.000 
         BEGAIN     5    0.43        2.35          1.14     0.73    0.96      -0.37    0.000  0.000 
         RBMXL3     5    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          OSGEP     5    9.29       11.42         10.15     0.79    0.76      -0.48    0.000  0.000 
           ABAT     5    0.88        2.57          1.94     0.84   -0.45      -1.73    0.000  0.000 
        ZNF780A     5    2.57        4.34          3.64     0.65   -0.85      -0.34    0.000  0.000 
        ZNF780B     5    1.63        2.53          2.12     0.42   -0.09      -1.67    0.000  0.000 
           TLN2     5    3.09        5.13          4.27     0.98   -0.40      -1.78    0.000  0.000 
        TSNARE1     5    3.75        9.16          6.77     2.04   -0.45      -0.89    0.000  0.000 
           FRG1     5   12.23       18.98         14.60     2.57    1.13      -0.15    0.000  0.000 
           FRG2     5    0.00        0.01          0.00     0.01    1.50       0.25    0.000  0.000 
         RHEBL1     5    0.46        2.14          1.16     0.70    0.39      -1.32    0.000  0.000 
          ZNF41     5    1.57        1.95          1.80     0.15   -0.57      -1.11    0.000  0.000 
          IFT80     5    3.17        8.07          5.27     2.22    0.37      -1.67    0.000  0.000 
          IFT81     5    2.32        9.46          5.47     2.92    0.32      -1.35    0.000  0.000 
          NUP98     5   16.40       21.59         18.54     2.23    0.29      -1.36    0.000  0.000 
          IFT88     5    2.37       10.91          6.02     3.43    0.37      -1.19    0.000  0.000 
         IL10RA     5    2.13        3.62          2.84     0.67   -0.13      -1.64    0.000  0.000 
        POU5F1B     5    0.02        0.64          0.38     0.30   -0.40      -1.76    0.000  0.000 
            SP1     5   12.80       20.05         15.26     3.00    0.89      -0.76    0.000  0.000 
        SLC27A4     5    5.91       10.99          8.11     2.24    0.38      -1.62    0.000  0.000 
            SP2     5    7.87        9.84          9.07     0.73   -0.93      -0.25    0.000  0.000 
           PNOC     5    0.00       57.68         21.94    25.61    0.48      -1.41    0.000  0.000 
           CNTF     5    0.00        1.17          0.37     0.47    1.17      -0.23    0.000  0.000 
          MCM10     5    0.02        0.19          0.07     0.07    1.15      -0.30    0.000  0.000 
          PDIA5     5    7.85       21.14         15.23     5.21   -0.36      -1.16    0.000  0.000 
            SP4     5    1.74        2.78          2.06     0.41    1.31       0.01    0.000  0.000 
        IGFBPL1     5    0.00        0.36          0.16     0.16    0.38      -1.59    0.000  0.000 
            SP5     5    0.17        2.92          1.10     1.20    0.73      -1.11    0.000  0.000 
          ATG4C     5    2.47        4.64          3.56     0.96    0.09      -1.66    0.000  0.000 
          ATG4B     5    9.74       18.91         13.30     3.45    0.86      -0.47    0.000  0.000 
          ATG4A     5    2.41        4.12          3.49     0.66   -0.94      -0.46    0.000  0.000 
        THUMPD2     5    1.95        3.11          2.67     0.46   -0.67      -0.77    0.000  0.000 
          ATG4D     5    3.96        9.66          6.45     2.12    0.49      -0.77    0.000  0.000 
         PHOX2A     5    0.00        0.05          0.02     0.02    0.73      -0.36    0.000  0.000 
         PHOX2B     5    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          LRGUK     5    0.01        2.08          1.00     0.98    0.01      -1.72    0.000  0.000 
           UPK2     5    0.00        0.37          0.15     0.15    0.35      -1.15    0.000  0.000 
            CFH     5    4.33       27.02         15.13     9.36    0.17      -1.47    0.000  0.000 
            CFI     5    6.34      102.59         43.14    38.23    0.66      -0.78    0.000  0.000 
            PNP     5    6.62       10.68          8.74     1.75   -0.05      -1.58    0.000  0.000 
         ANKFY1     5    9.08       10.95         10.11     0.79   -0.32      -1.54    0.000  0.000 
            CFB     5    5.08      378.27         97.51   158.19    1.44       0.17    0.000  0.000 
          OR5P3     5    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          OR5P2     5    0.00        0.03          0.01     0.01    1.50       0.25    0.000  0.000 
          MLLT4     5   10.62       52.88         31.77    19.34   -0.17      -1.70    0.000  0.000 
         CREBBP     5    9.85       17.65         13.88     2.82   -0.14      -0.70    0.000  0.000 
            PNN     5   11.80       14.94         13.84     1.40   -0.64      -1.30    0.000  0.000 
        PHYHIPL     5    0.80        3.39          1.61     1.04    1.20      -0.18    0.000  0.000 
       ATP6V0E1     5   75.70      130.22        104.34    20.30   -0.22      -0.92    0.000  0.000 
       ATP6V0E2     5    6.73       19.91         11.62     5.32    0.69      -0.78    0.000  0.000 
         RNF128     5    0.00        1.32          0.45     0.58    0.71      -1.16    0.000  0.000 
            CFP     5    0.38        1.16          0.73     0.34    0.36      -1.61    0.000  0.000 
           AAAS     5   11.56       23.67         18.58     4.99   -0.43      -1.31    0.000  0.000 
           HAMP     5    0.24        8.19          3.94     3.96    0.24      -1.78    0.000  0.000 
          LTBP1     5    7.39       53.88         26.16    25.10    0.41      -1.83    0.000  0.000 
          SIDT1     5    0.58        4.34          2.40     1.81    0.01      -1.74    0.000  0.000 
          SIDT2     5   18.42       30.75         22.20     4.95    1.26      -0.08    0.000  0.000 
           SIX4     5    0.58        7.31          3.87     2.69    0.11      -1.35    0.000  0.000 
           SIX6     5    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         PM20D1     5    0.13        1.47          0.77     0.55   -0.01      -1.43    0.000  0.000 
            MR1     5    4.04        5.26          4.65     0.48   -0.00      -1.28    0.000  0.000 
           SIX3     5    0.00        0.10          0.05     0.04    0.33      -1.33    0.000  0.000 
          CNPY4     5    5.53       13.57          9.43     3.66    0.20      -1.71    0.000  0.000 
          CNPY3     5   21.62       42.59         33.22     8.37   -0.30      -1.25    0.000  0.000 
          CNPY2     5   18.82       49.90         33.45    12.68    0.05      -1.39    0.000  0.000 
          CNPY1     5    0.00        0.03          0.01     0.01    0.41      -1.82    0.000  0.000 
          NODAL     5    0.01        0.24          0.11     0.09    0.32      -1.35    0.000  0.000 
          SYNJ1     5    0.96        2.19          1.47     0.51    0.51      -1.33    0.000  0.000 
          KNDC1     5    1.75       27.85         11.78    10.94    0.47      -1.10    0.000  0.000 
         HMG20A     5    6.27        9.13          7.48     1.05    0.64      -0.56    0.000  0.000 
         HMG20B     5   36.07       59.58         44.25     9.09    1.09      -0.24    0.000  0.000 
       PHOSPHO2     5    1.11        1.98          1.44     0.36    0.55      -0.98    0.000  0.000 
           TMIE     5    0.42        0.94          0.64     0.26    0.40      -1.82    0.000  0.000 
          AAGAB     5    6.79        9.04          7.79     1.01    0.27      -1.65    0.000  0.000 
       PHOSPHO1     5    0.23        0.42          0.28     0.08    1.44       0.16    0.000  0.000 
        ZCCHC13     5    0.00        0.25          0.05     0.11    1.50       0.25    0.000  0.000 
       SLC7A6OS     5    2.25        2.48          2.35     0.09    0.29      -1.05    0.000  0.000 
          SCYL2     5    5.87        9.37          8.23     1.38   -1.20      -0.13    0.000  0.000 
          SYNJ2     5    5.09        7.92          6.25     1.14    0.47      -1.11    0.000  0.000 
            MRO     5    0.21        0.55          0.41     0.13   -0.62      -0.62    0.000  0.000 
           TNP1     5    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         NLRP10     5    0.00        0.09          0.02     0.04    1.42       0.12    0.000  0.000 
           CHFR     5    2.55        5.11          3.91     1.06   -0.08      -1.45    0.000  0.000 
          RTBDN     5    0.03        0.17          0.11     0.06   -0.65      -0.92    0.000  0.000 
          GPR75     5    0.28        0.97          0.69     0.31   -0.41      -1.56    0.000  0.000 
          SYPL2     5    0.16        2.99          1.09     1.27    0.70      -1.20    0.000  0.000 
           RFX8     5    0.03        0.15          0.08     0.05    0.54      -1.32    0.000  0.000 
         ZNF222     5    0.94        1.31          1.10     0.16    0.42      -1.51    0.000  0.000 
           RFX4     5    0.00        0.02          0.01     0.01   -0.29      -1.18    0.000  0.000 
          OSCAR     5    0.53        2.29          1.05     0.74    1.09      -0.42    0.000  0.000 
          AVPR2     5    0.80        4.82          2.19     1.78    0.68      -1.24    0.000  0.000 
           RFX7     5    5.20        7.94          6.08     1.18    0.85      -0.89    0.000  0.000 
          NRXN3     5    0.84        5.94          3.27     2.34    0.08      -1.70    0.000  0.000 
          NRXN2     5    0.93        9.91          4.58     3.45    0.66      -0.81    0.000  0.000 
          NRXN1     5    0.06        0.76          0.27     0.31    0.86      -0.89    0.000  0.000 
           RFX3     5    0.64        5.51          2.54     2.00    0.52      -1.06    0.000  0.000 
          RFPL2     5    0.00        0.08          0.05     0.03   -0.33      -1.50    0.000  0.000 
         VPS37D     5    1.77        8.94          5.14     3.16   -0.09      -1.59    0.000  0.000 
         NLRP13     5    0.00        0.07          0.01     0.03    1.50       0.25    0.000  0.000 
            APC     5    1.62        3.62          2.52     0.82    0.21      -1.34    0.000  0.000 
       TMEM179B     5   19.25       48.80         37.38    14.05   -0.44      -1.67    0.000  0.000 
          ABCE1     5    5.60        9.92          8.17     1.73   -0.48      -1.02    0.000  0.000 
         UQCRC2     5   63.05       84.62         75.67     9.66   -0.40      -1.60    0.000  0.000 
        XPNPEP1     5   11.16       16.85         14.35     2.44   -0.38      -1.56    0.000  0.000 
        XPNPEP2     5    0.01        2.43          0.72     1.06    0.94      -0.72    0.000  0.000 
          TIGD4     5    0.03        1.24          0.59     0.53    0.07      -1.61    0.000  0.000 
         ZNHIT3     5   14.33       24.32         19.17     4.18    0.15      -1.52    0.000  0.000 
