         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
         PHLDA3   224    2.79      123.05         32.81    20.69    1.46       2.85    0.000  0.058 
         PHLDA2   223    0.27       55.06         11.28    10.51    1.97       4.11    0.000  0.062 
          TACO1   224    5.70       33.07         14.40     5.35    0.92       0.88    0.000  0.045 
           PMM1   224    7.88       54.16         19.74     7.97    1.19       1.89    0.000  0.040 
          GAP43   224    0.00       56.97          1.35     3.97   12.42     170.67    0.000  0.000 
           NENF   224   15.75      198.85         58.68    32.53    1.82       4.06    0.000  0.045 
           SQLE   221    4.17       76.59         28.75    15.87    0.91       0.33    0.000  0.058 
         FBXL13   224    0.19        8.23          0.76     1.11    4.74      24.01    0.000  0.000 
         FBXL12   221    2.33       16.70          7.24     2.23    0.91       1.40    0.009  0.058 
         FBXL15   222    0.14        8.01          3.30     1.46    1.10       1.21    0.004  0.071 
        CYP27B1   219    0.16       11.47          2.32     1.91    2.17       5.51    0.000  0.000 
         FBXL17   221    0.76       10.33          4.22     1.54    1.22       2.55    0.004  0.054 
         FBXL16   224    0.03       22.81          1.56     2.78    5.04      28.72    0.000  0.000 
        FAM169A   224    0.05       12.02          1.37     1.24    3.75      24.94    0.000  0.000 
        FAM169B   224    0.00        0.54          0.03     0.05    6.97      55.28    0.000  0.000 
       RALGAPA2   224    0.23       16.26          2.87     2.28    2.43       8.60    0.000  0.000 
           GHDC   222    1.55       14.57          6.73     2.25    0.61       0.16    0.004  0.045 
           SDK2   223    0.11       19.82          3.52     3.59    1.75       3.38    0.000  0.054 
            GRP   224    0.00      172.73          2.36    11.96   13.12     182.74    0.000  0.000 
           TPRN   224    0.72       17.27          5.20     2.78    1.38       2.57    0.000  0.040 
          THSD4   224    0.12       37.23          3.57     4.26    4.67      28.78    0.000  0.027 
          THSD1   224    0.17       15.19          1.98     1.83    2.92      13.30    0.000  0.000 
          CHST9   224    0.00       14.46          1.00     1.77    3.52      17.44    0.000  0.000 
          CHST8   224    0.03        6.96          0.30     0.60    7.14      67.48    0.000  0.000 
         COL4A5   223    0.14       63.28         11.36    10.24    1.81       4.72    0.000  0.045 
         COL4A4   224    0.01       11.97          0.66     1.24    5.73      40.54    0.000  0.000 
         COL4A3   224    0.00        3.05          0.33     0.43    3.01      11.50    0.000  0.000 
         COL4A2   223    5.24      185.97         49.74    33.04    1.41       2.02    0.000  0.067 
         COL4A1   224    8.89      305.29         80.30    51.73    1.54       2.70    0.000  0.045 
        SLC35D2   224    5.22       61.99         13.50     7.03    2.94      14.39    0.000  0.036 
          CHST1   221    0.16       17.65          2.52     3.06    2.56       6.80    0.000  0.000 
         ZNF879   224    0.03        2.91          0.71     0.50    1.43       2.51    0.000  0.000 
          CHST3   223    0.18       19.85          4.82     3.57    1.34       2.16    0.000  0.058 
          CHST2   223    0.63      103.13         14.86    17.40    2.51       7.48    0.000  0.058 
          CHST5   224    0.09        1.02          0.30     0.12    2.11       8.63    0.000  0.000 
          CHST4   224    0.00        8.94          0.62     1.36    4.07      17.67    0.000  0.000 
          CHST7   223    0.22       23.62          4.84     4.52    1.58       2.31    0.000  0.067 
          CHST6   224    0.62       23.50          2.94     3.07    3.02      11.93    0.000  0.000 
          ITGAX   221    0.79       31.72          8.93     5.75    1.22       1.63    0.000  0.062 
         BCL2A1   222    0.21      139.71         11.23    15.96    5.12      33.11    0.000  0.040 
          GPSM2   223    2.31       28.94          9.14     4.26    1.27       2.51    0.000  0.045 
           HLCS   223    0.66        8.10          3.42     1.44    0.98       0.86    0.000  0.045 
            NOG   224    0.00        2.96          0.21     0.32    5.00      32.97    0.000  0.000 
           LIPG   224    0.18       24.55          2.52     3.41    3.54      15.17    0.000  0.000 
          ITGAV   222    4.09       74.29         26.83    15.17    1.14       0.98    0.000  0.067 
          HIBCH   222    3.17       25.13         10.59     4.41    0.84       0.43    0.000  0.054 
         ZNF703   223    0.16       29.70          6.92     5.82    1.64       3.31    0.000  0.049 
          ITGAL   223    0.47       16.62          5.05     3.74    1.14       0.76    0.000  0.049 
          ITGAM   220    0.44       26.52          6.25     5.17    1.65       2.71    0.000  0.094 
            HLF   224    0.01       12.90          2.09     2.38    2.24       5.63    0.000  0.000 
            NOV   224    0.11       30.58          2.69     3.41    4.16      24.33    0.000  0.000 
        FAM134C   223    7.77       46.43         23.65     6.94    0.59       0.68    0.009  0.049 
        FAM134B   224    0.30       20.23          3.14     2.76    2.64      10.02    0.000  0.045 
        FAM134A   224    7.67       42.13         19.50     6.60    1.06       1.26    0.000  0.058 
       SERPING1   224   10.35      284.24        101.90    60.92    0.95       0.36    0.000  0.071 
         ZNF700   222    0.72        7.76          3.55     1.34    0.63       0.30    0.004  0.049 
          SMAD9   224    0.01       10.50          0.78     1.13    4.71      29.84    0.000  0.000 
         TRERF1   224    0.30       10.50          2.29     1.32    1.98       7.20    0.000  0.000 
         LRPAP1   224   18.11      123.91         53.55    20.45    1.00       1.05    0.000  0.049 
          SMAD6   224    0.15        5.62          1.24     0.95    2.12       5.57    0.000  0.000 
          SMAD7   222    1.01       16.70          6.01     3.30    1.06       0.89    0.000  0.058 
        GOLPH3L   223    1.79       29.71         11.56     5.07    1.11       1.18    0.000  0.062 
          SMAD1   224    1.32       39.81         12.18     5.85    1.64       4.55    0.000  0.040 
          AFTPH   222    5.69       42.47         14.85     5.39    1.56       4.41    0.000  0.049 
          SMAD3   223    1.55       42.76         14.89     8.15    0.88       0.72    0.000  0.049 
            F12   224    0.38       22.31          4.04     3.46    2.01       5.53    0.000  0.054 
       AMMECR1L   223    2.11       13.50          6.32     1.90    0.60       0.85    0.009  0.045 
       IL1RAPL1   224    0.00        0.66          0.02     0.06    7.62      73.87    0.000  0.000 
      TMPRSS11B   224    0.08       10.29          0.61     1.08    5.67      39.17    0.000  0.000 
          IGF2R   224    2.33       53.88         19.20     9.13    0.75       0.89    0.000  0.031 
      TMPRSS11D   224    0.00      156.81         11.50    21.14    3.90      19.17    0.000  0.031 
            F10   224    0.00       25.52          0.90     1.95    9.90     115.53    0.000  0.000 
      TMPRSS11F   224    0.00        9.87          1.02     1.54    2.40       6.98    0.000  0.000 
            F11   224    0.00        1.69          0.11     0.20    4.23      24.34    0.000  0.000 
         ZC3H10   224    1.29        7.43          3.26     1.12    0.98       1.17    0.000  0.049 
        RAD21L1   224    0.00        0.17          0.01     0.03    3.79      15.32    0.000  0.000 
         ZNF556   224    0.13        5.03          0.75     0.74    2.43       7.43    0.000  0.000 
       IL1RAPL2   224    0.00        2.01          0.16     0.28    3.40      14.57    0.000  0.000 
        SLC36A3   224    0.12        1.48          0.30     0.14    3.36      22.51    0.000  0.000 
          CKS1B   222   19.97      317.84        107.91    61.85    1.29       1.64    0.000  0.062 
        SLC36A1   221    1.34       29.37         11.36     5.99    0.98       0.61    0.000  0.080 
           EXOG   224    0.69        4.03          1.55     0.52    1.47       3.62    0.000  0.000 
           ST13   224   30.93      219.45         90.43    34.03    0.97       0.96    0.000  0.054 
           TMX2   223   20.89      107.37         55.98    15.97    0.52       0.48    0.013  0.049 
         ZC3H15   224   13.15       81.09         33.41    11.56    1.16       2.08    0.000  0.036 
        TMEM213   224    0.12       24.27          0.74     2.09    8.36      80.13    0.000  0.000 
         ERICH1   223    0.62        9.40          3.36     1.53    1.25       1.69    0.000  0.058 
           ARTN   222    0.05       32.42          6.19     5.93    1.56       3.05    0.000  0.058 
           ART1   224    0.00        0.10          0.01     0.02    2.21       6.14    0.000  0.000 
           HRH3   224    0.00        4.73          0.04     0.33   13.15     179.70    0.000  0.000 
           ART3   224    0.25      115.15          1.60     8.31   12.20     157.92    0.000  0.000 
           ART5   224    0.01        5.17          0.46     0.75    3.09      11.18    0.000  0.000 
           ART4   224    0.00        3.07          0.21     0.33    5.40      39.74    0.000  0.000 
          IL5RA   224    0.00        2.18          0.27     0.35    2.98      10.43    0.000  0.000 
         RNF111   224    1.81        9.13          4.94     1.43    0.38      -0.04    0.009  0.031 
          TCEA2   224    1.69       32.79          7.09     4.08    2.56      10.26    0.000  0.054 
          TCEA3   224    2.57      109.74         29.39    19.02    1.49       2.67    0.000  0.054 
          TCEA1   223   19.73      199.28         67.06    28.08    1.40       2.95    0.000  0.040 
         COX4I2   224    0.34       17.98          2.87     2.16    3.49      17.35    0.000  0.000 
         COX4I1   224   47.74      547.05        153.59    82.42    2.05       5.35    0.000  0.049 
           BFAR   224   10.18       50.17         22.49     6.64    0.88       1.11    0.000  0.045 
         ZC3H18   223    4.51       40.74         18.66     6.33    0.58       0.67    0.018  0.040 
        TMEM212   222    1.12       16.83          5.66     2.43    1.05       2.13    0.000  0.054 
         TCEB3B   224    0.00        0.28          0.02     0.03    4.78      26.65    0.000  0.000 
          SIPA1   224    1.15       27.34          8.25     4.15    1.81       4.81    0.000  0.036 
          CRTAM   224    0.25        6.11          0.95     0.71    3.04      15.50    0.000  0.000 
            EDA   224    0.35       26.49          4.08     3.91    2.49       8.60    0.000  0.049 
          OR6P1   224    0.00        0.17          0.00     0.01   14.59     213.37    0.000  0.000 
        CCDC116   224    0.00        1.91          0.11     0.18    6.59      54.27    0.000  0.000 
         CADPS2   224    0.39       17.62          3.54     2.83    2.26       6.92    0.000  0.036 
        CCDC114   224    0.13        5.36          1.00     1.00    2.41       5.87    0.000  0.000 
        CCDC115   222    6.73       56.80         23.17     8.28    1.24       2.30    0.000  0.058 
        CCDC112   224    0.42        9.97          2.08     1.26    2.44       9.06    0.000  0.000 
        CCDC113   224    0.20        7.44          1.69     1.09    1.73       4.72    0.000  0.000 
        CCDC110   224    0.01        2.31          0.28     0.27    3.11      15.98    0.000  0.000 
           LEO1   224    3.00       19.80          9.99     3.39    0.27      -0.35    0.013  0.027 
         ATP1A4   224    0.13        1.49          0.32     0.15    3.18      17.11    0.000  0.000 
         ATP1A3   224    0.01       23.15          0.69     1.84    9.09     101.21    0.000  0.000 
         ATP1A2   224    0.12       26.55          0.62     1.79   13.70     195.11    0.000  0.000 
         ATP1A1   223   57.45      533.48        212.99    93.02    0.63       0.02    0.000  0.045 
          MGRN1   222    2.34       24.32         10.17     4.21    1.02       1.31    0.000  0.054 
           TCP1   222   30.80      196.65         89.72    34.70    0.72      -0.01    0.000  0.049 
          CRTAP   224    4.68       51.10         20.14     7.99    0.71       0.73    0.000  0.045 
           CBLC   224    0.04       64.45         16.59    11.47    1.28       2.20    0.000  0.045 
          SPHK1   223    0.98       49.51         13.21     8.88    1.32       1.79    0.000  0.071 
            DPT   224    0.04       62.34         10.25    10.43    1.98       4.91    0.000  0.049 
         CUEDC1   224    0.88       29.18          8.40     4.50    1.61       3.72    0.000  0.049 
         CUEDC2   224   16.80      113.65         39.87    16.29    1.97       5.30    0.000  0.054 
           CBLB   223    1.48       29.19          8.12     4.54    1.82       4.59    0.000  0.045 
          CPEB4   223    0.92        8.84          3.32     1.46    1.06       1.28    0.000  0.054 
          CPEB1   224    0.02        5.69          0.56     0.78    3.14      12.78    0.000  0.000 
          ZNF45   221    0.66        6.83          3.05     1.22    0.59      -0.01    0.000  0.054 
          CPEB3   224    0.13        1.94          0.54     0.27    1.87       5.91    0.000  0.000 
          CPEB2   224    0.42        9.61          2.52     1.29    1.75       5.17    0.000  0.000 
         BEGAIN   224    0.01        5.98          0.37     0.70    5.38      34.62    0.000  0.000 
         RBMXL3   224    0.00        0.02          0.00     0.00    3.18      15.95    0.000  0.000 
          OSGEP   224    2.83       30.54         11.14     4.87    1.37       2.26    0.000  0.058 
           ABAT   224    0.14       19.53          1.76     1.98    4.51      31.04    0.000  0.000 
        ZNF780A   224    0.69       14.03          2.75     1.56    3.06      15.49    0.000  0.000 
        ZNF780B   224    0.31        6.39          1.34     0.84    2.74      10.61    0.000  0.000 
           TLN2   224    0.13       10.78          1.99     1.67    2.25       6.99    0.000  0.000 
        TSNARE1   222    1.08       20.28          5.43     2.86    1.72       5.17    0.000  0.040 
           FRG1   224    6.66       43.80         21.98     6.98    0.71       0.32    0.009  0.045 
           FRG2   224    0.00       11.08          0.24     1.10    8.53      77.08    0.000  0.000 
         RHEBL1   224    0.21        7.20          1.70     1.10    1.93       5.24    0.000  0.000 
          ZNF41   224    0.48        4.68          2.14     0.77    0.69       0.81    0.000  0.000 
          IFT80   224    2.30       18.72          7.15     3.13    1.23       1.60    0.000  0.045 
          IFT81   222    1.21        9.34          3.70     1.62    1.15       1.30    0.000  0.071 
          NUP98   224    6.56       62.03         24.68     9.35    0.96       1.43    0.000  0.040 
          IFT88   224    0.91        7.23          2.47     0.95    1.37       3.51    0.000  0.000 
         IL10RA   224    0.37       26.63          6.57     4.74    1.21       1.67    0.000  0.045 
        POU5F1B   224    0.01        7.67          0.38     0.60    8.61      98.18    0.000  0.000 
            SP1   224    3.88       24.48         12.64     4.06    0.58       0.30    0.004  0.049 
        SLC27A4   224    2.19       53.19         13.66     7.17    2.01       6.73    0.000  0.036 
            SP2   224    2.10       15.05          6.80     2.12    0.42       0.63    0.022  0.031 
           PNOC   224    0.02        7.10          1.14     1.26    2.38       6.67    0.000  0.000 
           CNTF   224    0.00        1.37          0.11     0.11    6.74      71.12    0.000  0.000 
          MCM10   222    0.09        8.01          3.03     1.52    0.81       0.52    0.000  0.054 
          PDIA5   222    2.12       48.87         19.51     7.58    0.89       1.25    0.009  0.049 
            SP4   224    0.55        5.64          1.88     0.85    1.39       2.69    0.000  0.000 
        IGFBPL1   224    0.03       20.62          1.26     2.48    4.71      27.04    0.000  0.000 
            SP5   224    0.00       49.61          1.16     4.94    6.83      52.77    0.000  0.000 
          ATG4C   224    1.63       10.09          4.21     1.51    1.19       2.11    0.000  0.036 
          ATG4B   224    5.00       30.32         12.91     4.32    0.91       1.72    0.000  0.031 
          ATG4A   223    2.28       30.23          6.63     3.38    3.13      15.80    0.000  0.036 
        THUMPD2   224    1.31       10.72          4.44     1.67    0.93       0.94    0.000  0.054 
          ATG4D   224    3.79       47.22         14.40     8.01    1.40       2.09    0.000  0.058 
         PHOX2A   224    0.00        1.01          0.02     0.08    8.57      93.23    0.000  0.000 
         PHOX2B   224    0.00       64.32          0.30     4.30   14.86     218.93    0.000  0.000 
          LRGUK   224    0.01        0.99          0.14     0.13    2.70      10.35    0.000  0.000 
           UPK2   224    0.00      347.64          2.53    23.38   14.48     210.96    0.000  0.000 
            CFH   222    1.39      118.82         39.00    28.08    0.98       0.21    0.000  0.067 
            CFI   224    1.23       42.84         10.48     8.09    1.59       2.63    0.000  0.058 
            PNP   223    5.82      164.15         41.66    22.88    1.67       4.36    0.000  0.045 
         ANKFY1   223    1.39       12.99          6.09     2.39    0.61      -0.11    0.000  0.054 
            CFB   224    0.61      328.51         36.04    46.32    3.57      15.06    0.000  0.045 
          OR5P3   224    0.00        0.11          0.01     0.01    3.96      20.05    0.000  0.000 
          OR5P2   224    0.00        0.19          0.01     0.02    5.21      32.01    0.000  0.000 
          MLLT4   224    2.84       29.84         11.68     5.19    0.89       0.73    0.000  0.040 
         CREBBP   223    1.81       19.95          7.76     3.40    0.85       0.78    0.000  0.054 
            PNN   222    4.94       46.38         18.20     7.83    1.23       1.84    0.000  0.062 
        PHYHIPL   224    0.02       12.63          0.45     1.21    7.04      57.18    0.000  0.000 
       ATP6V0E1   223   56.43      349.21        157.16    52.59    0.82       0.64    0.000  0.049 
       ATP6V0E2   221    0.74       44.02          8.15     6.20    2.16       7.34    0.000  0.054 
         RNF128   223    0.06       25.87          4.06     4.68    2.05       4.50    0.000  0.058 
            CFP   224    0.13        7.96          0.88     0.76    4.50      33.33    0.000  0.000 
           AAAS   224    7.23       38.36         17.65     5.43    0.86       1.09    0.000  0.036 
           HAMP   224    0.00       20.53          2.43     2.67    2.95      12.77    0.000  0.000 
          LTBP1   222    1.46       87.93         18.80    15.43    1.88       3.78    0.000  0.067 
          SIDT1   224    0.15       23.28          2.35     2.82    3.98      20.76    0.000  0.000 
          SIDT2   224    1.80       33.32         13.04     5.31    0.86       1.08    0.004  0.045 
           SIX4   223    0.66       18.49          4.96     2.85    1.62       3.51    0.000  0.058 
           SIX6   224    0.00        3.65          0.03     0.25   13.90     198.62    0.000  0.000 
         PM20D1   224    0.02        1.09          0.11     0.11    4.66      34.06    0.000  0.000 
            MR1   224    2.11       35.79         13.09     6.80    0.84       0.40    0.000  0.054 
           SIX3   224    0.00       14.59          0.59     1.79    5.17      29.46    0.000  0.000 
          CNPY4   224    1.85       30.18          6.88     3.93    2.69      10.67    0.000  0.027 
          CNPY3   223   16.04      101.87         41.60    14.73    1.06       1.28    0.000  0.036 
          CNPY2   223   18.91       95.25         46.56    14.57    0.82       0.63    0.000  0.049 
          CNPY1   224    0.00       36.77          0.21     2.46   14.76     216.96    0.000  0.000 
          NODAL   224    0.00        1.56          0.15     0.20    4.09      20.52    0.000  0.000 
          SYNJ1   224    0.36        4.68          1.32     0.65    1.96       5.86    0.000  0.000 
          KNDC1   224    0.00        4.26          0.54     0.68    2.62       8.22    0.000  0.000 
         HMG20A   223    2.30       15.58          7.81     2.39    0.63       0.43    0.004  0.045 
         HMG20B   224   13.19       82.71         35.25    12.59    1.16       1.65    0.000  0.049 
       PHOSPHO2   224    0.28        4.51          1.63     0.86    1.01       0.66    0.000  0.000 
           TMIE   224    0.00        2.25          0.27     0.32    3.42      15.04    0.000  0.000 
          AAGAB   224    5.44       44.93         19.32     6.84    0.92       1.42    0.004  0.040 
       PHOSPHO1   224    0.00        5.58          0.31     0.55    5.81      44.64    0.000  0.000 
        ZCCHC13   224    0.00        0.03          0.00     0.00    8.30      83.26    0.000  0.000 
       SLC7A6OS   224    1.32       17.16          4.43     1.90    2.84      13.93    0.000  0.027 
          SCYL2   224    5.84       48.91         21.76     7.05    0.61       0.86    0.009  0.031 
          SYNJ2   224    1.13       15.03          4.51     2.27    1.69       4.39    0.000  0.036 
            MRO   224    0.22        5.05          0.61     0.38    7.49      79.72    0.000  0.000 
           TNP1   224    0.00       22.34          0.14     1.55   13.36     185.19    0.000  0.000 
         NLRP10   224    0.00        0.84          0.04     0.09    5.65      40.61    0.000  0.000 
           CHFR   224    0.28       16.44          6.75     2.84    0.44       0.70    0.009  0.031 
          RTBDN   224    0.08       20.72          0.56     1.52   10.87     136.60    0.000  0.000 
          GPR75   224    0.04        2.49          0.53     0.39    1.90       4.85    0.000  0.000 
          SYPL2   224    0.01        4.32          0.18     0.35    8.43      87.02    0.000  0.000 
           RFX8   224    0.01        1.46          0.30     0.27    1.84       3.47    0.000  0.000 
         ZNF222   224    0.34        6.58          1.51     0.82    2.40       9.75    0.000  0.000 
           RFX4   224    0.01       38.10          0.25     2.54   14.80     217.70    0.000  0.000 
          OSCAR   224    0.35       27.84          2.98     2.90    4.07      25.78    0.000  0.000 
          AVPR2   224    0.02        2.21          0.18     0.23    5.60      40.21    0.000  0.000 
           RFX7   224    1.20       19.77          6.61     3.22    1.21       2.18    0.000  0.045 
          NRXN3   224    0.03       27.49          1.77     2.74    5.01      36.49    0.000  0.000 
          NRXN2   224    0.02        7.30          0.63     1.03    3.48      14.25    0.000  0.000 
          NRXN1   224    0.00       18.24          1.13     3.03    3.94      16.01    0.000  0.000 
           RFX3   224    0.13        5.89          1.01     0.74    3.35      15.55    0.000  0.000 
          RFPL2   224    0.00        3.26          0.10     0.24   10.82     137.68    0.000  0.000 
         VPS37D   224    0.02       22.90          2.17     2.10    4.77      41.18    0.000  0.000 
         NLRP13   224    0.00        1.60          0.01     0.11   14.63     214.02    0.000  0.000 
            APC   224    0.24        6.17          1.89     0.88    1.45       4.26    0.000  0.000 
       TMEM179B   224   19.70      107.56         46.72    16.66    1.07       1.24    0.000  0.049 
          ABCE1   224    4.65       49.96         19.73     6.49    1.25       3.45    0.009  0.027 
         UQCRC2   224   22.45      232.95         84.53    33.55    1.57       3.78    0.000  0.045 
        XPNPEP1   223    6.83       52.62         22.17     7.48    1.04       1.78    0.004  0.049 
        XPNPEP2   224    0.00        4.81          0.37     0.64    4.79      26.24    0.000  0.000 
          TIGD4   224    0.00        1.30          0.15     0.15    3.35      18.33    0.000  0.000 
         ZNHIT3   223   12.35       67.57         30.11    11.03    0.71       0.05    0.000  0.040 
           GGCX   224    4.06       34.51         12.15     4.44    1.41       3.48    0.000  0.045 
          PAPLN   224    0.66       18.00          3.34     2.46    2.53       9.47    0.000  0.040 
           ADNP   224    8.22       57.54         22.21     9.23    1.24       1.74    0.000  0.049 
          TMEM5   222    2.95       21.58          9.90     3.44    0.80       0.83    0.004  0.049 
        TMEM218   224    2.46       21.30          7.73     3.30    1.36       2.57    0.000  0.045 
         STXBP6   222    0.00       22.50          3.77     4.53    1.91       3.50    0.000  0.067 
        KHDRBS1   224   31.61      140.61         65.00    17.80    1.31       3.06    0.000  0.040 
        KHDRBS3   223    0.16       27.85          4.23     4.82    2.37       6.51    0.000  0.049 
           GGCT   224    9.12      180.93         56.04    27.17    1.35       2.72    0.000  0.040 
